"StateAbbr","Location.ID","Location","Value","Rank","Anomaly..1901.2000.base.period.","X1901.2000.Mean","StateDesc","County"
"VA","VA-079","Greene County",56.3917,127,3.3,53.1,"Virginia","Greene County"
"VA","VA-081","Greensville County",60.9583,128,2.9677,58,"Virginia","Greensville County"
"VA","VA-083","Halifax County",59.2917,128,2.7625,56.5,"Virginia","Halifax County"
"VA","VA-085","Hanover County",59.1833,126,2.6008,56.6,"Virginia","Hanover County"
"VA","VA-087","Henrico County",60,126,2.5379,57.5,"Virginia","Henrico County"
"VA","VA-089","Henry County",58.725,126,2.4712,56.3,"Virginia","Henry County"
"VA","VA-091","Highland County",51.0417,125,2.6018,48.4,"Virginia","Highland County"
"VA","VA-093","Isle of Wight County",61.525,128,2.8052,58.7,"Virginia","Isle of Wight County"
"VA","VA-095","James City County",61.25,128,2.9086,58.3,"Virginia","James City County"
"VA","VA-097","King and Queen County",59.8417,127,2.6918,57.1,"Virginia","King and Queen County"
"VA","VA-099","King George County",59.125,123,3.1561,56,"Virginia","King George County"
"VA","VA-101","King William County",59.9417,127,2.7802,57.2,"Virginia","King William County"
"VA","VA-103","Lancaster County",59.7583,126,2.6378,57.1,"Virginia","Lancaster County"
"VA","VA-105","Lee County",56.425,117,1.598,54.8,"Virginia","Lee County"
"VA","VA-107","Loudoun County",56.275,124,3.0385,53.2,"Virginia","Loudoun County"
"VA","VA-109","Louisa County",57.7917,124,2.5615,55.2,"Virginia","Louisa County"
"VA","VA-111","Lunenburg County",59.4583,128,2.9134,56.5,"Virginia","Lunenburg County"
"VA","VA-113","Madison County",55.9333,123,3.0545,52.9,"Virginia","Madison County"
"VA","VA-115","Mathews County",60.75,128,2.8488,57.9,"Virginia","Mathews County"
"VA","VA-117","Mecklenburg County",59.9917,128,2.9042,57.1,"Virginia","Mecklenburg County"
"VA","VA-119","Middlesex County",60.1333,126,2.6489,57.5,"Virginia","Middlesex County"
"VA","VA-121","Montgomery County",54.9917,127,2.3909,52.6,"Virginia","Montgomery County"
"VA","VA-125","Nelson County",56.5333,123,2.5793,54,"Virginia","Nelson County"
"VA","VA-127","New Kent County",60.45,128,2.7012,57.7,"Virginia","New Kent County"
"VA","VA-131","Northampton County",60.6333,126,2.9389,57.7,"Virginia","Northampton County"
"VA","VA-133","Northumberland County",59.3333,126,2.744,56.6,"Virginia","Northumberland County"
"VA","VA-135","Nottoway County",59.7,128,3.0942,56.6,"Virginia","Nottoway County"
"VA","VA-137","Orange County",57.3417,122,2.6822,54.7,"Virginia","Orange County"
"VA","VA-139","Page County",54.6667,124,3.1276,51.5,"Virginia","Page County"
"VA","VA-141","Patrick County",56.825,124,2.3856,54.4,"Virginia","Patrick County"
"VA","VA-143","Pittsylvania County",58.7917,128,2.466,56.3,"Virginia","Pittsylvania County"
"VA","VA-145","Powhatan County",59.0667,125,2.5381,56.5,"Virginia","Powhatan County"
"VA","VA-147","Prince Edward County",58.8167,126,2.7827,56,"Virginia","Prince Edward County"
"VA","VA-149","Prince George County",61.1333,128,2.7357,58.4,"Virginia","Prince George County"
"VA","VA-153","Prince William County",57.9833,125,3.4581,54.5,"Virginia","Prince William County"
"VA","VA-155","Pulaski County",54.8667,126,2.6063,52.3,"Virginia","Pulaski County"
"VA","VA-157","Rappahannock County",55.2583,124,2.8915,52.4,"Virginia","Rappahannock County"
"VA","VA-159","Richmond County",59.1583,123,2.4424,56.7,"Virginia","Richmond County"
"VA","VA-161","Roanoke County",56.4917,123,2.2348,54.3,"Virginia","Roanoke County"
"VA","VA-163","Rockbridge County",55.475,124,2.019,53.5,"Virginia","Rockbridge County"
"VA","VA-165","Rockingham County",54.8083,127,3.2351,51.6,"Virginia","Rockingham County"
"VA","VA-167","Russell County",55.4917,128,2.6573,52.8,"Virginia","Russell County"
"VA","VA-169","Scott County",57.1583,127,2.2805,54.9,"Virginia","Scott County"
"VA","VA-171","Shenandoah County",54.7833,124,2.8338,51.9,"Virginia","Shenandoah County"
"VA","VA-173","Smyth County",53.9417,128,2.9187,51,"Virginia","Smyth County"
"VA","VA-175","Southampton County",61.2333,128,2.8888,58.3,"Virginia","Southampton County"
"VA","VA-177","Spotsylvania County",57.4583,122,2.5957,54.9,"Virginia","Spotsylvania County"
"VA","VA-179","Stafford County",58.3833,124,3.4344,54.9,"Virginia","Stafford County"
"VA","VA-181","Surry County",61.4333,128,2.9713,58.5,"Virginia","Surry County"
"VA","VA-183","Sussex County",61.1333,128,3.0427,58.1,"Virginia","Sussex County"
"VA","VA-185","Tazewell County",53.4583,128,2.758,50.7,"Virginia","Tazewell County"
"VA","VA-187","Warren County",54.9167,123,2.6852,52.2,"Virginia","Warren County"
"VA","VA-191","Washington County",56.1083,128,2.7498,53.4,"Virginia","Washington County"
"VA","VA-193","Westmoreland County",59.1083,125,2.6975,56.4,"Virginia","Westmoreland County"
"VA","VA-195","Wise County",54.7667,126,2.0736,52.7,"Virginia","Wise County"
"VA","VA-197","Wythe County",54.0333,127,2.6695,51.4,"Virginia","Wythe County"
"VA","VA-199","York County",61.55,128,3.001,58.5,"Virginia","York County"
"VA","VA-510","Alexandria City",58.6083,124,3.1515,55.5,"Virginia","Alexandria City"
"VA","VA-520","Bristol City",57.675,128,2.7953,54.9,"Virginia","Bristol City"
"VA","VA-530","Buena Vista City",56.6833,123,1.9669,54.7,"Virginia","Buena Vista City"
"VA","VA-540","Charlottesville City",58.2167,123,3.0247,55.2,"Virginia","Charlottesville City"
"VA","VA-550","Chesapeake City",61.9583,127,3.1387,58.8,"Virginia","Chesapeake City"
"VA","VA-570","Colonial Heights City",60.675,127,2.4892,58.2,"Virginia","Colonial Heights City"
"VA","VA-580","Covington City",55.7,119,1.6753,54,"Virginia","Covington City"
"VA","VA-590","Danville City",59.7833,124,2.3102,57.5,"Virginia","Danville City"
"VA","VA-595","Emporia City",61.05,128,2.9428,58.1,"Virginia","Emporia City"
"VA","VA-600","Fairfax City",57.2917,124,3.0549,54.2,"Virginia","Fairfax City"
"VA","VA-610","Falls Church City",57.4,124,3.007,54.4,"Virginia","Falls Church City"
"VA","VA-620","Franklin City",61.225,128,2.7185,58.5,"Virginia","Franklin City"
"VA","VA-630","Fredericksburg City",58.0417,123,3.0439,55,"Virginia","Fredericksburg City"
"VA","VA-640","Galax City",54.3667,126,2.8033,51.6,"Virginia","Galax City"
"VA","VA-650","Hampton City",62.0833,128,2.9863,59.1,"Virginia","Hampton City"
"VA","VA-660","Harrisonburg City",55.9667,127,3.2697,52.7,"Virginia","Harrisonburg City"
"VA","VA-670","Hopewell City",60.9833,127,2.4357,58.5,"Virginia","Hopewell City"
"VA","VA-680","Lynchburg City",57.575,123,2.3683,55.2,"Virginia","Lynchburg City"
"VA","VA-683","Manassas City",57.775,124,3.3055,54.5,"Virginia","Manassas City"
"VA","VA-685","Manassas Park City",57.7667,124,3.3153,54.5,"Virginia","Manassas Park City"
"VA","VA-690","Martinsville City",58.6917,126,2.4253,56.3,"Virginia","Martinsville City"
"VA","VA-700","Newport News City",61.95,128,2.9719,59,"Virginia","Newport News City"
"VA","VA-710","Norfolk City",62.6583,128,3.3555,59.3,"Virginia","Norfolk City"
"VA","VA-720","Norton City",54.7667,126,2.0401,52.7,"Virginia","Norton City"
"VA","VA-730","Petersburg City",60.75,128,2.6386,58.1,"Virginia","Petersburg City"
"VA","VA-735","Poquoson City",61.9583,128,3.0037,59,"Virginia","Poquoson City"
"VA","VA-740","Portsmouth City",62.5917,128,3.1057,59.5,"Virginia","Portsmouth City"
"VA","VA-750","Radford City",55.3167,127,2.5582,52.8,"Virginia","Radford City"
"VA","VA-760","Richmond City",59.8583,126,2.4882,57.4,"Virginia","Richmond City"
"VA","VA-770","Roanoke City",58.0667,124,2.339,55.7,"Virginia","Roanoke City"
"VA","VA-775","Salem City",57.9167,123,2.3424,55.6,"Virginia","Salem City"
"VA","VA-790","Staunton City",55.5417,123,2.6601,52.9,"Virginia","Staunton City"
"VA","VA-800","Suffolk City",61.45,127,2.6447,58.8,"Virginia","Suffolk City"
"VA","VA-810","Virginia Beach City",62.325,127,3.4139,58.9,"Virginia","Virginia Beach City"
"VA","VA-820","Waynesboro City",55.8917,125,2.8002,53.1,"Virginia","Waynesboro City"
"VA","VA-830","Williamsburg City",61.25,128,3.0464,58.2,"Virginia","Williamsburg City"
"VA","VA-840","Winchester City",54.75,120,2.4364,52.3,"Virginia","Winchester City"
"VT","VT-001","Addison County",42.8667,61,0.1934,42.7,"Vermont","Addison County"
"VT","VT-003","Bennington County",42.95,103,1.4245,41.5,"Vermont","Bennington County"
"VT","VT-005","Caledonia County",39.8167,42,-0.3612,40.2,"Vermont","Caledonia County"
"VT","VT-007","Chittenden County",43.5917,91,0.9626,42.6,"Vermont","Chittenden County"
"VT","VT-009","Essex County",39.2333,59,0.1194,39.1,"Vermont","Essex County"
"VT","VT-011","Franklin County",42.5917,77,0.6374,42,"Vermont","Franklin County"
"VT","VT-013","Grand Isle County",44.2583,73,0.4579,43.8,"Vermont","Grand Isle County"
"VT","VT-015","Lamoille County",40.4917,73,0.4035,40.1,"Vermont","Lamoille County"
"VT","VT-017","Orange County",41.8417,81,0.6012,41.2,"Vermont","Orange County"
"VT","VT-019","Orleans County",39.9417,61,0.1851,39.8,"Vermont","Orleans County"
"VT","VT-021","Rutland County",42.5833,82,0.5723,42,"Vermont","Rutland County"
"VT","VT-023","Washington County",40.6417,55,0.0922,40.5,"Vermont","Washington County"
"VT","VT-025","Windham County",43.7667,95,1.0972,42.7,"Vermont","Windham County"
"VT","VT-027","Windsor County",42.925,94,0.9802,41.9,"Vermont","Windsor County"
"WA","WA-001","Adams County",48.125,48,-0.2892,48.4,"Washington","Adams County"
"WA","WA-003","Asotin County",47.8083,83,0.7603,47,"Washington","Asotin County"
"WA","WA-005","Benton County",50.825,29,-0.7983,51.6,"Washington","Benton County"
"WA","WA-007","Chelan County",42.725,74,0.5022,42.2,"Washington","Chelan County"
"WA","WA-009","Clallam County",47.8833,109,1.2331,46.7,"Washington","Clallam County"
"WA","WA-011","Clark County",51.6167,91,0.7458,50.9,"Washington","Clark County"
"WA","WA-013","Columbia County",47.0833,72,0.2947,46.8,"Washington","Columbia County"
"WA","WA-015","Cowlitz County",49.6833,99,0.9796,48.7,"Washington","Cowlitz County"
"WA","WA-017","Douglas County",46.8,51,-0.2316,47,"Washington","Douglas County"
"WA","WA-019","Ferry County",42.4,70,0.3093,42.1,"Washington","Ferry County"
"WA","WA-021","Franklin County",50.1917,39,-0.5843,50.8,"Washington","Franklin County"
"WA","WA-023","Garfield County",47.6917,78,0.6102,47.1,"Washington","Garfield County"
"WA","WA-025","Grant County",49.4333,55,-0.1169,49.6,"Washington","Grant County"
"WA","WA-027","Grays Harbor County",50.0833,99,0.8698,49.2,"Washington","Grays Harbor County"
"WA","WA-029","Island County",51.4,112,1.4971,49.9,"Washington","Island County"
"WA","WA-031","Jefferson County",45.9833,106,1.0708,44.9,"Washington","Jefferson County"
"WA","WA-033","King County",47.9417,99,0.9984,46.9,"Washington","King County"
"WA","WA-035","Kitsap County",51.8583,109,1.2865,50.6,"Washington","Kitsap County"
"WA","WA-037","Kittitas County",44.75,80,0.4915,44.3,"Washington","Kittitas County"
"WA","WA-039","Klickitat County",47.5583,70,0.1387,47.4,"Washington","Klickitat County"
"WA","WA-041","Lewis County",47.2417,82,0.4528,46.8,"Washington","Lewis County"
"WA","WA-043","Lincoln County",45.3083,30,-0.9832,46.3,"Washington","Lincoln County"
"WA","WA-045","Mason County",49.4417,108,1.1658,48.3,"Washington","Mason County"
"WA","WA-047","Okanogan County",42.25,68,0.4089,41.8,"Washington","Okanogan County"
"WA","WA-049","Pacific County",50.325,97,0.8784,49.4,"Washington","Pacific County"
"WA","WA-051","Pend Oreille County",41.9,74,0.4783,41.4,"Washington","Pend Oreille County"
"WA","WA-053","Pierce County",47.0917,98,0.9362,46.2,"Washington","Pierce County"
"WA","WA-055","San Juan County",51.15,111,1.4202,49.7,"Washington","San Juan County"
"WA","WA-057","Skagit County",46.1667,102,1.0365,45.1,"Washington","Skagit County"
"WA","WA-059","Skamania County",45.55,99,1.0196,44.5,"Washington","Skamania County"
"WA","WA-061","Snohomish County",46.425,91,0.7125,45.7,"Washington","Snohomish County"
"WA","WA-063","Spokane County",46.25,69,0.3509,45.9,"Washington","Spokane County"
"WA","WA-065","Stevens County",44.3917,70,0.2824,44.1,"Washington","Stevens County"
"WA","WA-067","Thurston County",50.5917,77,0.2729,50.3,"Washington","Thurston County"
"WA","WA-069","Wahkiakum County",50.2583,106,1.0462,49.2,"Washington","Wahkiakum County"
"WA","WA-071","Walla Walla County",50.8583,41,-0.5239,51.4,"Washington","Walla Walla County"
"WA","WA-073","Whatcom County",44.7667,108,1.2997,43.5,"Washington","Whatcom County"
"WA","WA-075","Whitman County",48.0083,58,0.0611,47.9,"Washington","Whitman County"
"WA","WA-077","Yakima County",45.7833,74,0.2407,45.5,"Washington","Yakima County"
"WI","WI-001","Adams County",43.6833,68,0.1796,43.5,"Wisconsin","Adams County"
"WI","WI-003","Ashland County",38.475,39,-0.5979,39.1,"Wisconsin","Ashland County"
"WI","WI-005","Barron County",40.3583,35,-0.7587,41.1,"Wisconsin","Barron County"
"WI","WI-007","Bayfield County",38.925,55,-0.1468,39.1,"Wisconsin","Bayfield County"
"WI","WI-009","Brown County",43.8333,91,0.8808,43,"Wisconsin","Brown County"
"WI","WI-011","Buffalo County",43.6083,42,-0.4102,44,"Wisconsin","Buffalo County"
"WI","WI-013","Burnett County",40.2167,41,-0.4592,40.7,"Wisconsin","Burnett County"
"WI","WI-015","Calumet County",43.9833,75,0.4536,43.5,"Wisconsin","Calumet County"
"WI","WI-017","Chippewa County",41.1417,33,-0.7661,41.9,"Wisconsin","Chippewa County"
"WI","WI-019","Clark County",41.425,52,-0.0933,41.5,"Wisconsin","Clark County"
"WI","WI-021","Columbia County",45.125,73,0.3576,44.8,"Wisconsin","Columbia County"
"WI","WI-023","Crawford County",45.5333,53,-0.1714,45.7,"Wisconsin","Crawford County"
"WI","WI-025","Dane County",45.8583,75,0.3498,45.5,"Wisconsin","Dane County"
"WI","WI-027","Dodge County",44.4583,46,-0.4994,45,"Wisconsin","Dodge County"
"WI","WI-029","Door County",42.225,46,-0.357,42.6,"Wisconsin","Door County"
"WI","WI-031","Douglas County",38.8833,51,-0.211,39.1,"Wisconsin","Douglas County"
"WI","WI-033","Dunn County",42.3,44,-0.4545,42.8,"Wisconsin","Dunn County"
"WI","WI-035","Eau Claire County",42.325,50,-0.1943,42.5,"Wisconsin","Eau Claire County"
"WI","WI-037","Florence County",38.725,50,-0.1977,38.9,"Wisconsin","Florence County"
"WI","WI-039","Fond du Lac County",44.1417,54,-0.0395,44.2,"Wisconsin","Fond du Lac County"
"WI","WI-041","Forest County",38.0167,33,-0.6747,38.7,"Wisconsin","Forest County"
"WI","WI-043","Grant County",45.675,41,-0.5905,46.3,"Wisconsin","Grant County"
"WI","WI-045","Green County",46.425,71,0.2297,46.2,"Wisconsin","Green County"
"WI","WI-047","Green Lake County",44.25,51,-0.1383,44.4,"Wisconsin","Green Lake County"
"WI","WI-049","Iowa County",45.3917,59,0.0446,45.3,"Wisconsin","Iowa County"
"WI","WI-051","Iron County",37.55,28,-0.9359,38.5,"Wisconsin","Iron County"
"WI","WI-053","Jackson County",42.8417,58,0.0971,42.7,"Wisconsin","Jackson County"
"WI","WI-055","Jefferson County",46.0583,59,-0.0056,46.1,"Wisconsin","Jefferson County"
"WI","WI-057","Juneau County",43.4417,49,-0.0726,43.5,"Wisconsin","Juneau County"
"WI","WI-059","Kenosha County",46.875,50,-0.2337,47.1,"Wisconsin","Kenosha County"
"WI","WI-061","Kewaunee County",43.2417,75,0.4749,42.8,"Wisconsin","Kewaunee County"
"WI","WI-063","La Crosse County",44.2583,46,-0.3188,44.6,"Wisconsin","La Crosse County"
"WI","WI-065","Lafayette County",45.85,51,-0.0781,45.9,"Wisconsin","Lafayette County"
"WI","WI-067","Langlade County",39.2583,53,-0.1837,39.4,"Wisconsin","Langlade County"
"WI","WI-069","Lincoln County",39.525,43,-0.4,39.9,"Wisconsin","Lincoln County"
"WI","WI-071","Manitowoc County",43.7333,73,0.3629,43.4,"Wisconsin","Manitowoc County"
"WI","WI-073","Marathon County",41.15,60,0.0458,41.1,"Wisconsin","Marathon County"
"WI","WI-075","Marinette County",40.825,38,-0.4987,41.3,"Wisconsin","Marinette County"
"WI","WI-077","Marquette County",44.4,58,0.1133,44.3,"Wisconsin","Marquette County"
"WI","WI-078","Menominee County",41.3333,62,0.1854,41.1,"Wisconsin","Menominee County"
"WI","WI-079","Milwaukee County",46.7083,72,0.3586,46.3,"Wisconsin","Milwaukee County"
"WI","WI-081","Monroe County",42.6917,37,-0.6773,43.4,"Wisconsin","Monroe County"
"WI","WI-083","Oconto County",41.825,55,-0.0141,41.8,"Wisconsin","Oconto County"
"WI","WI-085","Oneida County",38.1667,31,-0.9052,39.1,"Wisconsin","Oneida County"
"WI","WI-087","Outagamie County",43.8083,76,0.5383,43.3,"Wisconsin","Outagamie County"
"WI","WI-089","Ozaukee County",45.2917,66,0.1785,45.1,"Wisconsin","Ozaukee County"
"WI","WI-091","Pepin County",43.2167,38,-0.7243,43.9,"Wisconsin","Pepin County"
"WI","WI-093","Pierce County",41.9417,22,-1.4068,43.3,"Wisconsin","Pierce County"
"WI","WI-095","Polk County",40.8917,38,-0.6677,41.6,"Wisconsin","Polk County"
"WI","WI-097","Portage County",42.6833,64,0.2037,42.5,"Wisconsin","Portage County"
"WI","WI-099","Price County",38.5417,35,-0.5994,39.1,"Wisconsin","Price County"
"WI","WI-101","Racine County",46.5083,51,-0.2125,46.7,"Wisconsin","Racine County"
"WI","WI-103","Richland County",45.0417,53,-0.0547,45.1,"Wisconsin","Richland County"
"WI","WI-105","Rock County",46.5917,54,-0.091,46.7,"Wisconsin","Rock County"
"WI","WI-107","Rusk County",39.7417,26,-1.0473,40.8,"Wisconsin","Rusk County"
"WI","WI-109","St. Croix County",41.8417,34,-0.8013,42.6,"Wisconsin","St. Croix County"
"WI","WI-111","Sauk County",45.0833,76,0.4076,44.7,"Wisconsin","Sauk County"
"WI","WI-113","Sawyer County",38.8583,50,-0.3109,39.2,"Wisconsin","Sawyer County"
"WI","WI-115","Shawano County",42.375,77,0.5085,41.9,"Wisconsin","Shawano County"
"WI","WI-117","Sheboygan County",44.2083,69,0.085,44.1,"Wisconsin","Sheboygan County"
"WI","WI-119","Taylor County",39.4833,30,-0.86,40.3,"Wisconsin","Taylor County"
"WI","WI-121","Trempealeau County",43.525,49,-0.0936,43.6,"Wisconsin","Trempealeau County"
"WI","WI-123","Vernon County",43.975,42,-0.4539,44.4,"Wisconsin","Vernon County"
"WI","WI-125","Vilas County",37.3583,29,-0.9481,38.3,"Wisconsin","Vilas County"
"WI","WI-127","Walworth County",46.3917,58,-0.0317,46.4,"Wisconsin","Walworth County"
"WI","WI-129","Washburn County",39.4083,38,-0.5449,40,"Wisconsin","Washburn County"
"WI","WI-131","Washington County",44.5667,61,0.0387,44.5,"Wisconsin","Washington County"
"WI","WI-133","Waukesha County",45.8417,70,0.2164,45.6,"Wisconsin","Waukesha County"
"WI","WI-135","Waupaca County",43.175,60,0.0998,43.1,"Wisconsin","Waupaca County"
"WI","WI-137","Waushara County",43.5167,59,0.0498,43.5,"Wisconsin","Waushara County"
"WI","WI-139","Winnebago County",44.3333,68,0.1919,44.1,"Wisconsin","Winnebago County"
"WI","WI-141","Wood County",42.4083,52,-0.1056,42.5,"Wisconsin","Wood County"
"WV","WV-001","Barbour County",54.325,128,3.6275,50.7,"West Virginia","Barbour County"
"WV","WV-003","Berkeley County",54.6167,119,2.5114,52.1,"West Virginia","Berkeley County"
"WV","WV-005","Boone County",56.6167,126,2.5625,54.1,"West Virginia","Boone County"
"WV","WV-007","Braxton County",55.75,126,2.6767,53.1,"West Virginia","Braxton County"
"WV","WV-009","Brooke County",52.6167,115,1.8867,50.7,"West Virginia","Brooke County"
"WV","WV-011","Cabell County",57.05,123,2.536,54.5,"West Virginia","Cabell County"
"WV","WV-013","Calhoun County",55.5083,126,2.6289,52.9,"West Virginia","Calhoun County"
"WV","WV-015","Clay County",56.1667,126,2.6572,53.5,"West Virginia","Clay County"
"WV","WV-017","Doddridge County",54.8333,125,2.7822,52.1,"West Virginia","Doddridge County"
"WV","WV-019","Fayette County",54.325,126,2.5407,51.8,"West Virginia","Fayette County"
"WV","WV-021","Gilmer County",55.7333,127,2.911,52.8,"West Virginia","Gilmer County"
"WV","WV-023","Grant County",52.525,124,2.6226,49.9,"West Virginia","Grant County"
